Reference,DOI Reference,Paper title,Journal name,Volume,Issue,Page start,Page end,Year published,Crop,Scientific name,CO2 Projected (future scenario),CO2 at mid baseline at Manua Loa,∆Temp,∆PPT (%),Yield change (%),Range of pred. change (%),START Range,END Range,Adaptation,"E. scenario (SRES, RCP)",# GCM(s) used,GCM(s),# Impact model used,"Impact model (CERES, EPIC)","Baseline (e.g., 1980-2000)",START Baseline,END Baseline,"Projection (e.g., 2030-2050)",START Projection,END Projection,Geog. Scope,Region,Country-ISO2,State,City,Latitude,Logitude,"Spatial scale (regional, national, local)",Comments (e.g. Key assumptions),Added by
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-5.9,-5.9 to -5.9,-5.9,-5.9,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 700mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-5.3,-5.3 to -5.3,-5.3,-5.3,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 700mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-26.5,-26.5 to -26.5,-26.5,-26.5,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 400mm/season. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-14.3,-14.3 to -14.3,-14.3,-14.3,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 400mm/season. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-7.8,-7.8 to -7.8,-7.8,-7.8,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 400mm/season. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-25.3,-25.3 to -25.3,-25.3,-25.3,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 500mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-12.9,-12.9 to -12.9,-12.9,-12.9,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 500mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-7.2,-7.2 to -7.2,-7.2,-7.2,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 500mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-24.1,-24.1 to -24.1,-24.1,-24.1,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 600mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-11.8,-11.8 to -11.8,-11.8,-11.8,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 600mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-6.7,-6.7 to -6.7,-6.7,-6.7,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 600mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-23.1,-23.1 to -23.1,-23.1,-23.1,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 700mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-10.8,-10.8 to -10.8,-10.8,-10.8,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 700mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,3.6,0,-6.3,-6.3 to -6.3,-6.3,-6.3,IO/PDA,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. IO/PDA is 700mm/season.",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-9.13,-9.13 to -9.13,-9.13,-9.13,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1=unspecified. IO/PDA/FO is 400mm/season. No PDA",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-8.62,-8.62 to -8.62,-8.62,-8.62,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1=unspecified. IO/PDA/FO is 500mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-8.16,-8.16 to -8.16,-8.16,-8.16,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1=unspecified. IO/PDA/FO is 600mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-7.74,-7.74 to -7.74,-7.74,-7.74,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1=unspecified. IO/PDA/FO is 700mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-9.04,-9.04 to -9.04,-9.04,-9.04,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N2=unspecified. IO/PDA/FO is 400mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-8.54,-8.54 to -8.54,-8.54,-8.54,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N2=unspecified. IO/PDA/FO is 500 mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-8.08,-8.08 to -8.08,-8.08,-8.08,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N2=unspecified. IO/PDA/FO is 600 mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-7.68,-7.68 to -7.68,-7.68,-7.68,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N2=unspecified. IO/PDA/FO is 700mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-8.95,-8.95 to -8.95,-8.95,-8.95,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N3= 230 kg N/ha. IO/PDA/FO is 400mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-8.46,-8.46 to -8.46,-8.46,-8.46,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N3= 230 kg N/ha. IO/PDA/FO is 500mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-8.01,-8.01 to -8.01,-8.01,-8.01,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N3= 230 kg N/ha. IO/PDA/FO is 600mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-7.61,-7.61 to -7.61,-7.61,-7.61,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N3= 230 kg N/ha. IO/PDA/FO is 700mm/season. No PDA. ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.8,-4.8 to -4.8,-4.8,-4.8,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1= Unspecified. IO/PDA/FO is 400mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.73,-4.73 to -4.73,-4.73,-4.73,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1= Unspecified. IO/PDA/FO is 500mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.66,-4.66 to -4.66,-4.66,-4.66,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1= Unspecified. IO/PDA/FO is 600mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.57,-4.57 to -4.57,-4.57,-4.57,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1= Unspecified. IO/PDA/FO is 700mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.5,-4.5 to -4.5,-4.5,-4.5,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N2= Unspecified. IO/PDA/FO is 400mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.44,-4.44 to -4.44,-4.44,-4.44,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N2= Unspecified. IO/PDA/FO is 500mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.36,-4.36 to -4.36,-4.36,-4.36,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N2= Unspecified. IO/PDA/FO is 600mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.3,-4.3 to -4.3,-4.3,-4.3,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N2= Unspecified. IO/PDA/FO is 700mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.24,-4.24 to -4.24,-4.24,-4.24,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N3= 230 kg N/ha. IO/PDA/FO is 400mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.17,-4.17 to -4.17,-4.17,-4.17,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N3= 230 kg N/ha. IO/PDA/FO is 500mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.12,-4.12 to -4.12,-4.12,-4.12,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N3= 230 kg N/ha. IO/PDA/FO is 600mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-4.06,-4.06 to -4.06,-4.06,-4.06,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N3= 230 kg N/ha. IO/PDA/FO is 700mm/season. PDA July 15 (+15 day). ",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-2,-2 to -2,-2,-2,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1= Unspecified. IO/PDA/FO is 400mm/season. PDA August 1 (+30 days).",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-1.88,-1.88 to -1.88,-1.88,-1.88,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1= Unspecified. IO/PDA/FO is 500mm/season. PDA August 1 (+30 days).",CLCD
Abou-Hadid 2006,N/A,"Assessements of Impacts, Adaptation and Vulnerability to Climate Change in North Africa: Food Production and Water Resources ",N/A,N/A,N/A,1,127,2006,Tomato,Solanum lycopersicum,349.13,349.13,1.5,0,-1.78,-1.78 to -1.78,-1.78,-1.78,IO/PDA/FO,None,0,None,1,Statistical (based on T & P),1975-1999,1975,1999,None,N/A,N/A,"Kafr El-Sheikh, Sakha, Egypt ",Egypt,Egypt,Kafr El-Sheikh,Sakha,N/A,N/A,R,"This is a report. Sensitivity analysis to deltaT and deltaP, using values derived from means of MAGICC/SCENGEN. N1= Unspecified. IO/PDA/FO is 600mm/season. PDA August 1 (+30 days).",CLCD
